決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:歳入総額,002:歳出総額,003:歳入歳出差引,004:翌年度に繰り越すべき財源,005:実質収支,006:単年度収支,007:積立金,008:繰上償還金,009:積立金取崩し額,010:実質単年度収支
2022,61,204323,長野県,木曽町,5,2,決算収支の状況,2,令和3年度,13343420,12648857,694563,263742,430821,57466,7495,0,400000,-335039
2022,61,204463,長野県,麻績村,5,2,決算収支の状況,2,令和3年度,3570330,3356669,213661,109886,103775,-2442,144000,55095,67000,129653
2022,61,204480,長野県,生坂村,5,2,決算収支の状況,2,令和3年度,2591213,2573160,18053,9186,8867,-20213,100289,86875,0,166951
2022,61,204501,長野県,山形村,5,2,決算収支の状況,2,令和3年度,4393479,4116933,276546,39927,236619,166564,35723,0,100000,102287
2022,61,204510,長野県,朝日村,5,2,決算収支の状況,2,令和3年度,3743120,3575220,167900,54276,113624,17368,406105,0,0,423473
2022,61,204528,長野県,筑北村,5,2,決算収支の状況,2,令和3年度,5092488,4838108,254380,30358,224022,39497,279573,187598,0,506668
2022,61,204811,長野県,池田町,5,2,決算収支の状況,2,令和3年度,5498869,5415377,83492,25573,57919,11004,92,0,0,11096
2022,61,204820,長野県,松川村,5,2,決算収支の状況,2,令和3年度,4885395,4791983,93412,86279,7133,-7599,243,0,0,-7356
2022,61,204854,長野県,白馬村,5,2,決算収支の状況,2,令和3年度,7006657,6848676,157981,18240,139741,43844,130543,0,0,174387
2022,61,204862,長野県,小谷村,5,2,決算収支の状況,2,令和3年度,5121328,4967037,154291,57703,96588,23898,201,0,0,24099
2022,61,205214,長野県,坂城町,5,2,決算収支の状況,2,令和3年度,8208729,8122568,86161,19460,66701,18596,6549,0,0,25145
2022,61,205419,長野県,小布施町,5,2,決算収支の状況,2,令和3年度,7268182,6390597,877585,172469,705116,106753,410264,0,144000,373017
2022,61,205435,長野県,高山村,5,2,決算収支の状況,2,令和3年度,4648065,4340206,307859,31951,275908,35150,59,0,20760,14449
2022,61,205613,長野県,山ノ内町,5,2,決算収支の状況,2,令和3年度,8530488,8199788,330700,20774,309926,7973,190569,0,0,198542
2022,61,205621,長野県,木島平村,5,2,決算収支の状況,2,令和3年度,4322920,4093154,229766,39466,190300,59006,279846,0,195000,143852
2022,61,205630,長野県,野沢温泉村,5,2,決算収支の状況,2,令和3年度,4028641,3858777,169864,7795,162069,31298,194937,0,0,226235
2022,61,205834,長野県,信濃町,5,2,決算収支の状況,2,令和3年度,6259942,6137738,122204,3009,119195,1866,46000,0,0,47866
2022,61,205885,長野県,小川村,5,2,決算収支の状況,2,令和3年度,3255085,2831373,423712,13175,410537,219184,8222,96792,0,324198
2022,61,205907,長野県,飯綱町,5,2,決算収支の状況,2,令和3年度,9424335,8600497,823838,75934,747904,-9319,1539,204806,223589,-26563
2022,61,206024,長野県,栄村,5,2,決算収支の状況,2,令和3年度,3372111,3023235,348876,21589,327287,151214,229735,0,0,380949
2022,61,208108,長野県,北佐久郡老人福祉施設組合,6,2,決算収支の状況,2,令和3年度,331669,292409,39260,0,39260,7862,12122,0,0,19984
2022,61,208116,長野県,森泉山財産組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,208132,長野県,川西保健衛生施設組合,6,2,決算収支の状況,2,令和3年度,431837,352851,78986,0,78986,-917,0,0,0,-917
2022,61,208175,長野県,上田市東御市真田共有財産組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,208183,長野県,上田市長和町中学校組合,6,2,決算収支の状況,2,令和3年度,122886,121048,1838,0,1838,-103,0,0,0,-103
2022,61,208191,長野県,青木村及び上田市共有財産組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,208213,長野県,葛尾組合,6,2,決算収支の状況,2,令和3年度,534413,482761,51652,0,51652,-20868,0,0,0,-20868
2022,61,208302,長野県,浅麓環境施設組合,6,2,決算収支の状況,2,令和3年度,727415,684774,42641,0,42641,-18335,0,0,0,-18335
2022,61,208311,長野県,千曲衛生施設組合,6,2,決算収支の状況,2,令和3年度,217605,193295,24310,0,24310,11673,11375,0,10000,13048
2022,61,208329,長野県,松本広域連合,6,2,決算収支の状況,2,令和3年度,4905148,4509275,395873,0,395873,47489,0,0,0,47489
2022,61,208388,長野県,佐久平環境衛生組合,6,2,決算収支の状況,2,令和3年度,320816,293804,27012,0,27012,9068,0,0,0,9068
2022,61,208434,長野県,南信地域町村交通災害共済事務組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,208451,長野県,佐久市・北佐久郡環境施設組合,6,2,決算収支の状況,2,令和3年度,703851,619904,83947,0,83947,-14009,0,44695,0,30686
2022,61,208469,長野県,辰野町塩尻市小学校組合,6,2,決算収支の状況,2,令和3年度,100087,83534,16553,460,16093,-7149,0,0,0,-7149
2022,61,208485,長野県,長野広域連合,6,2,決算収支の状況,2,令和3年度,9874327,8463824,1410503,229285,1181218,-272232,9224,0,0,-263008
2022,61,208493,長野県,湖周行政事務組合,6,2,決算収支の状況,2,令和3年度,906534,906534,0,0,0,0,0,0,0,0
2022,61,208531,長野県,安曇野・松本行政事務組合,6,2,決算収支の状況,2,令和3年度,25415,22045,3370,0,3370,-1076,0,0,0,-1076
2022,61,208566,長野県,安曇野市・松本市山林組合,6,2,決算収支の状況,2,令和3年度,11969,10063,1906,0,1906,-781,0,0,0,-781
2022,61,208574,長野県,中信地域町村交通災害共済事務組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,208604,長野県,穂高広域施設組合,6,2,決算収支の状況,2,令和3年度,1148388,1096741,51647,0,51647,5251,2,0,0,5253
2022,61,208647,長野県,池田松川施設組合,6,2,決算収支の状況,2,令和3年度,168306,168087,219,0,219,-361,0,0,0,-361
2022,61,208701,長野県,松塩安筑老人福祉施設組合,6,2,決算収支の状況,2,令和3年度,382903,370804,12099,0,12099,-8862,137,0,0,-8725
2022,61,208736,長野県,松本市・山形村・朝日村中学校組合,6,2,決算収支の状況,2,令和3年度,191309,178834,12475,0,12475,3967,0,0,0,3967
2022,61,208752,長野県,湖北行政事務組合（普通会計分）,6,2,決算収支の状況,2,令和3年度,202689,202689,0,0,0,0,0,0,0,0
2022,61,208787,長野県,諏訪市・茅野市衛生施設組合,6,2,決算収支の状況,2,令和3年度,99085,91032,8053,0,8053,44,0,0,0,44
2022,61,208809,長野県,伊那中央行政組合（普通会計分）,6,2,決算収支の状況,2,令和3年度,1895910,1870651,25259,0,25259,5892,0,0,0,5892
2022,61,208825,長野県,伊南行政組合,6,2,決算収支の状況,2,令和3年度,265468,229191,36277,0,36277,5197,0,0,0,5197
2022,61,208884,長野県,塩尻市辰野町中学校組合,6,2,決算収支の状況,2,令和3年度,132801,113217,19584,450,19134,5696,0,0,0,5696
2022,61,208931,長野県,北アルプス広域連合,6,2,決算収支の状況,2,令和3年度,2448566,2340514,108052,0,108052,32027,4989,0,0,37016
2022,61,208949,長野県,佐久広域連合,6,2,決算収支の状況,2,令和3年度,3294920,3289642,5278,0,5278,415,96371,0,129407,-32621
2022,61,208973,長野県,下伊那郡町村総合事務組合,6,2,決算収支の状況,2,令和3年度,10995,10570,425,0,425,51,0,0,0,51
2022,61,209058,長野県,佐久市・軽井沢町清掃施設組合,6,2,決算収支の状況,2,令和3年度,110112,86376,23736,0,23736,-28030,0,0,0,-28030
2022,61,209066,長野県,南佐久環境衛生組合,6,2,決算収支の状況,2,令和3年度,112736,105629,7107,0,7107,3245,0,0,0,3245
2022,61,209112,長野県,六ケ郷用水組合,6,2,決算収支の状況,2,令和3年度,25644,22649,2995,0,2995,-40,3,0,0,-37
2022,61,209121,長野県,高山村外一市一町財産組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,209147,長野県,下伊那北部総合事務組合,6,2,決算収支の状況,2,令和3年度,80204,74050,6154,0,6154,722,0,0,0,722
2022,61,209171,長野県,東北信市町村交通災害共済事務組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,209201,長野県,北部衛生施設組合,6,2,決算収支の状況,2,令和3年度,89478,82512,6966,0,6966,-7036,0,0,0,-7036
2022,61,209210,長野県,長水部分林組合,6,2,決算収支の状況,2,令和3年度,75,0,75,75,0,0,0,0,0,0
2022,61,209244,長野県,岳南広域消防組合,6,2,決算収支の状況,2,令和3年度,1118706,1084863,33843,0,33843,-5527,0,0,0,-5527
2022,61,209252,長野県,長野県市町村自治振興組合,6,2,決算収支の状況,2,令和3年度,1446514,1407291,39223,0,39223,6166,0,0,0,6166
2022,61,209279,長野県,木曽広域連合,6,2,決算収支の状況,2,令和3年度,4381184,4210535,170649,101663,68986,-191,0,0,0,-191
2022,61,209287,長野県,南信州広域連合,6,2,決算収支の状況,2,令和3年度,3943583,3788665,154918,1529,153389,-437,70043,0,5610,63996
2022,61,209295,長野県,長野県地方税滞納整理機構,6,2,決算収支の状況,2,令和3年度,191629,184488,7141,0,7141,-2044,4594,0,0,2550
2022,61,209317,長野県,依田窪医療福祉事務組合,6,2,決算収支の状況,2,令和3年度,27144,26438,706,0,706,-511,0,0,0,-511
2022,61,209333,長野県,上伊那広域連合,6,2,決算収支の状況,2,令和3年度,4938953,4779440,159513,50169,109344,-11715,0,0,0,-11715
2022,61,209368,長野県,須高行政事務組合,6,2,決算収支の状況,2,令和3年度,221173,212176,8997,0,8997,-1492,0,0,0,-1492
2022,61,209392,長野県,下伊那郡土木技術センター組合,6,2,決算収支の状況,2,令和3年度,212106,205113,6993,0,6993,-11905,10000,0,0,-1905
2022,61,209406,長野県,上田地域広域連合,6,2,決算収支の状況,2,令和3年度,4868475,4615551,252924,11054,241870,-23594,0,0,0,-23594
2022,61,209422,長野県,岳北広域行政組合,6,2,決算収支の状況,2,令和3年度,1374311,1332162,42149,0,42149,-821,0,0,0,-821
2022,61,209431,長野県,小海町北相木村南相木村中学校組合,6,2,決算収支の状況,2,令和3年度,192269,177576,14693,9240,5453,3152,0,0,0,3152
2022,61,209449,長野県,長野県市町村総合事務組合,6,2,決算収支の状況,2,令和3年度,6527722,5588517,939205,0,939205,388618,0,0,0,388618
2022,61,209457,長野県,長野県民交通災害共済組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,209490,長野県,北信保健衛生施設組合,6,2,決算収支の状況,2,令和3年度,841151,815187,25964,0,25964,-1396,0,0,0,-1396
2022,61,209546,長野県,千曲坂城消防組合,6,2,決算収支の状況,2,令和3年度,1227125,1174228,52897,0,52897,-5795,16,0,70828,-76607
2022,61,209554,長野県,諏訪広域公立大学事務組合,6,2,決算収支の状況,2,令和3年度,2184835,2180374,4461,0,4461,-96242,0,0,0,-96242
2022,61,209601,長野県,松塩地区広域施設組合,6,2,決算収支の状況,2,令和3年度,2764628,2675744,88884,0,88884,-3436,0,0,0,-3436
2022,61,209651,長野県,南諏衛生施設組合,6,2,決算収支の状況,2,令和3年度,218286,165749,52537,0,52537,23320,0,0,0,23320
2022,61,209716,長野県,下伊那郡西部衛生施設組合,6,2,決算収支の状況,2,令和3年度,84034,70893,13141,0,13141,2357,0,0,0,2357
2022,61,209791,長野県,長野県後期高齢者医療広域連合,7,2,決算収支の状況,2,令和3年度,347250,293642,53608,0,53608,-8997,0,0,0,-8997
2022,61,209805,長野県,北信広域連合,6,2,決算収支の状況,2,令和3年度,331784,317710,14074,0,14074,-4980,15892,0,0,10912
2022,61,209813,長野県,諏訪広域連合,6,2,決算収支の状況,2,令和3年度,3392956,3156798,236158,0,236158,16974,15558,0,19528,13004
2022,61,209881,長野県,白馬山麓事務組合,6,2,決算収支の状況,2,令和3年度,358216,347835,10381,0,10381,5264,0,0,0,5264
2022,61,209902,長野県,諏訪南行政事務組合,6,2,決算収支の状況,2,令和3年度,2790159,2581847,208312,0,208312,-133869,0,0,0,-133869
2022,61,209911,長野県,下伊那自治センター組合,6,2,決算収支の状況,2,令和3年度,2275,2129,146,0,146,-26,0,0,0,-26
2022,61,209953,長野県,白樺湖下水道組合,6,2,決算収支の状況,2,令和3年度,26718,20389,6329,0,6329,-2335,0,0,0,-2335
2022,61,209970,長野県,下伊那南部総合事務組合,6,2,決算収支の状況,2,令和3年度,143167,136511,6656,0,6656,-3121,21293,0,0,18172
2022,61,209996,長野県,安曇野松筑広域環境施設組合,6,2,決算収支の状況,2,令和3年度,120428,116886,3542,0,3542,-1459,1547,0,0,88
2022,61,212016,岐阜県,岐阜市,8,2,決算収支の状況,2,令和3年度,202888103,193507023,9381080,499693,8881387,1208003,2001207,0,0,3209210
2022,61,212024,岐阜県,大垣市,3,2,決算収支の状況,2,令和3年度,70103502,65001547,5101955,348910,4753045,2531392,1007600,0,0,3538992
2022,61,212032,岐阜県,高山市,4,2,決算収支の状況,2,令和3年度,59386113,54112798,5273315,2468415,2804900,1230274,49484,0,1300000,-20242
2022,61,212041,岐阜県,多治見市,3,2,決算収支の状況,2,令和3年度,49954798,44450340,5504458,400233,5104225,1312263,580182,0,1682100,210345
2022,61,212059,岐阜県,関市,4,2,決算収支の状況,2,令和3年度,49978750,45187160,4791590,377920,4413670,-76230,2466970,0,0,2390740
2022,61,212067,岐阜県,中津川市,4,2,決算収支の状況,2,令和3年度,50622440,44148884,6473556,954078,5519478,973345,502484,0,2066402,-590573
2022,61,212075,岐阜県,美濃市,4,2,決算収支の状況,2,令和3年度,11640601,10641335,999266,375401,623865,264276,6540,0,0,270816
2022,61,212083,岐阜県,瑞浪市,4,2,決算収支の状況,2,令和3年度,18794702,17328756,1465946,738936,727010,208954,15308,20062,8200,236124
2022,61,212091,岐阜県,羽島市,4,2,決算収支の状況,2,令和3年度,29162283,27765276,1397007,120839,1276168,659868,526228,0,600000,586096
2022,61,212105,岐阜県,恵那市,4,2,決算収支の状況,2,令和3年度,32902752,29839454,3063298,610025,2453273,1002386,18596,399731,0,1420713
2022,61,212113,岐阜県,美濃加茂市,4,2,決算収支の状況,2,令和3年度,28934616,26646005,2288611,160597,2128014,851108,113894,0,0,965002
2022,61,212121,岐阜県,土岐市,4,2,決算収支の状況,2,令和3年度,25924970,24637992,1286978,281996,1004982,259621,267861,0,0,527482
2022,61,212130,岐阜県,各務原市,3,2,決算収支の状況,2,令和3年度,66224068,61390436,4833632,221457,4612175,901292,883439,0,0,1784731
2022,61,212148,岐阜県,可児市,4,2,決算収支の状況,2,令和3年度,37449265,34704966,2744299,370243,2374056,859754,469442,0,0,1329196
2022,61,212156,岐阜県,山県市,4,2,決算収支の状況,2,令和3年度,15458988,14662844,796144,39332,756812,643400,436,0,0,643836
2022,61,212164,岐阜県,瑞穂市,4,2,決算収支の状況,2,令和3年度,22810733,21368631,1442102,473849,968253,218923,376018,168080,383000,380021
2022,61,212172,岐阜県,飛騨市,4,2,決算収支の状況,2,令和3年度,23663314,21733763,1929551,384388,1545163,203683,619639,0,796700,26622
2022,61,212181,岐阜県,本巣市,4,2,決算収支の状況,2,令和3年度,20754338,19478389,1275949,125012,1150937,390272,596000,0,0,986272
2022,61,212199,岐阜県,郡上市,4,2,決算収支の状況,2,令和3年度,30560690,28945016,1615674,286630,1329044,92177,305930,0,0,398107
2022,61,212202,岐阜県,下呂市,4,2,決算収支の状況,2,令和3年度,29436582,27643606,1792976,513234,1279742,34508,880188,0,566000,348696
2022,61,212211,岐阜県,海津市,4,2,決算収支の状況,2,令和3年度,17458636,16262968,1195668,187128,1008540,83424,982656,0,0,1066080
2022,61,213021,岐阜県,岐南町,5,2,決算収支の状況,2,令和3年度,10135643,9207944,927699,49592,878107,396807,284108,0,0,680915
2022,61,213039,岐阜県,笠松町,5,2,決算収支の状況,2,令和3年度,8820245,8161662,658583,5482,653101,232423,98903,0,19244,312082
2022,61,213411,岐阜県,養老町,5,2,決算収支の状況,2,令和3年度,13999811,12811628,1188183,32383,1155800,430635,476,0,0,431111
2022,61,213616,岐阜県,垂井町,5,2,決算収支の状況,2,令和3年度,11045474,10412309,633165,14588,618577,79216,448064,0,0,527280
2022,61,213624,岐阜県,関ケ原町,5,2,決算収支の状況,2,令和3年度,4645157,4258046,387111,5787,381324,136525,110063,0,0,246588
2022,61,213811,岐阜県,神戸町,5,2,決算収支の状況,2,令和3年度,7957214,7322766,634448,46100,588348,118823,538778,0,0,657601
2022,61,213829,岐阜県,輪之内町,5,2,決算収支の状況,2,令和3年度,4873283,4638232,235051,3617,231434,106721,71263,0,0,177984
2022,61,213837,岐阜県,安八町,5,2,決算収支の状況,2,令和3年度,7414121,6853334,560787,103418,457369,66458,97748,0,259838,-95632
2022,61,214019,岐阜県,揖斐川町,5,2,決算収支の状況,2,令和3年度,15509725,14528174,981551,43538,938013,367847,277735,0,0,645582
